id,name,price,image_src,category_id,link,code
11,"Adventure-takapuskuri 16"" REV Gen4 154"" ja 165"" lyhyellä tunnelilla Musta/Musta","304,90 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-566/b2fb44c959e5bc0b617ee68cfb2e8b91__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/adventure-takapuskuri-16-rev-gen4-154-ja-165-lyhyella-tunnelilla-mustamusta,860202151
12,"Adventure-takapuskuri vihreä / musta, 137"" |  860201597","284,90 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-581/79a3b2d7853924e17046250e9f97937e__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/adventure-takapuskuri-vihrea-musta-137-860201597,860201597
13,Ajolasien kuivauslaukku | 860201691,"34,90 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-174/7a94c91b4b4af87f6a14e776026270c9__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/ajolasien-kuivauslaukku-860201691,860201691
14,AKKUSUOJUS JA TUKI,"49,90 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-176/3e86b704c2e4e3b8425e59069fc1e4ba__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/akkusuojus-ja-tuki,860201720
15,Akkusuojus ja tuki | 860201407,"49,90 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-177/6215ecb6bdedd8aa70533e7aa52c6538__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/akkusuojus-ja-tuki-860201407,860201407
16,Alpine Ranger 59 Mäkijarru,"1954,90 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-423/af639850e2dc64b584e3d13d467f0066__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/alpine-ranger-59-makijarru,860202364
17,Alpine Ranger 69 Mäkijarru,"1954,90 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-582/4f1fec5e1cc9394e59120333536c62d8__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/alpine-ranger-69-makijarru,860202078
18,"Blade -suksimuovit, symmetrinen Heavy-duty 860200747","124,90 €",https://www.loukko.com/assets/ProductCatalog/279/SilverShop_Page_Product-278252/860200747__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/blade-suksimuovit-symmetrinen-heavy-duty-860200747,860200747
19,Blade DS+ -suksen pohjamuovit,"171,04 €",https://www.loukko.com/assets/ProductCatalog/278/SilverShop_Page_Product-277216/860200748__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/blade-ds-and-suksen-pohjamuovit-2,860202734
20,"Blade DS+ -sukset, Useita värejä","619,00 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-753/ce199adf7bc2760efaa0d2631c284bcc__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/blade-ds-and-sukset-useita-vareja,860202
21,Blade XC -sukset,"535,40 €",https://www.loukko.com/assets/ProductCatalog/278/SilverShop_Page_Product-277169/860201659__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/blade-xc-sukset,860201659
22,"Blade XC+ -sukset, valkoiset","414,90 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-760/d9df19ca38afa55a66dfd4f1181d8cf4__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/blade-xc-and-sukset-valkoiset,860202613
23,"Blade XC+ -sukset, Viper Red","559,00 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-761/ac4e5c6a2e4ca23dd167dfcad45d14b3__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/blade-xc-and-sukset-viper-red,860202498
24,BRB-Työkalusarja,"221,65 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-375/c2bfd256f41032e5acfe447bf80b12d8__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/brb-tyokalusarja,860202029
25,"Can-Am 2W 10,25 tuuman värikosketusnäytön suojakalvo Pulse","19,90 €",https://www.loukko.com/assets/ProductCatalog/293/SilverShop_Page_Product-292112/860202680__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,10,https://www.loukko.com/moottoripyoraily/can-am-2w-1025-tuuman-varikosketusnayton-suojakalvo-pulse,860202680
26,CTEK BRP 5.0-akkulaturi,"89,00 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-426/fe62f29464779bf75b0fc165ac3124c9__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/ctek-brp-5-0-akkulaturi,860200997
27,"Driving signal, Alpine","114,90 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-429/dd441223f151b6afab66aa6ea24ef6b5__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,10,https://www.loukko.com/moottorikelkkailu/driving-signal-alpine,860202312
28,E LinQ -virtajohto,"129,90 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-433/958e4097d6c34eafd96e1cedaf490ff1__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/e-linq-virtajohto,860202131
29,EASYRIDE LUKITUSSARJA,"169,90 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-255/Nayttokuva-2023-10-05-162849__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,10,https://www.loukko.com/moottorikelkkailu/easyride-lukitussarja,860201948
30,"ERGO-SIVUJALKATUET, Alumiini","109,90 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-730/2d0d17fa09d2a0a80469a128646442ff__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/ergo-sivujalkatuet-alumiini,860201402
31,ERGO-SÄÄTÖLEVYSARJA VARVASKOUKUILLE,"49,90 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-731/2de4b3f5a60fa4af813b1609fea07c44__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/ergo-saatolevysarja-varvaskoukuille,860201408
32,"ERIKOISMATALA TUULILASI 15 cm (REV-XP, Savu, X grafiikalla)","99,90 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-129/677b01356d8112f25d6012adf61e1a48__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/erikoismatala-tuulilasi-15-cm-rev-xp-savu-x-grafiikalla,860200646
33,"ETUPUSKURI, valkoinen","94,90 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-591/cf3cd0beda634091545bd271d21cb18e__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/etupuskuri-valkoinen,860201445
34,"Explorer-etupuskuri, sunburst yellow","184,90 €",https://www.loukko.com/assets/ProductCatalog/277/SilverShop_Page_Product-276242/860201959__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/explorer-etupuskuri-sunburst-yellow,860201959
35,"Explorer-takapuskuri 3700, musta","259,90 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-595/4bd3310eab570cf055aca9bc73888824__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/explorer-takapuskuri-3700-musta,860201952
36,Explorer² -etupuskuri,"184,90 €",https://www.loukko.com/assets/ProductCatalog/147/SilverShop_Page_Product-146358/1d3262a5f3018d071bdfb09fdadfee99__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/explorer-etupuskuri,860202714
37,Explorer² -takapuskuri,"289,90 €",https://www.loukko.com/assets/ProductCatalog/147/SilverShop_Page_Product-146359/ecd2228d848c4dd27931882adc855252__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/explorer-takapuskuri,860202717
38,Extender trail III- ohjainraudat,"79,90 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-764/c28d2d64eb551d8ee244ded717ffca85__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/extender-trail-iii-ohjainraudat,860200578
39,Extreme pohjapanssari | Keltainen. REX² | 860201206,"10,00 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-286/24f4ec07a761e7990f3a9f776f995d43__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/extreme-pohjapanssari-keltainen-rex-860201206,860201206
40,"EXTREME POHJAPANSSARI, REV-XM, REV-XS. Musta, harmaa logo | 860200606","171,04 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-292/72e073e0d9be6f398512f581117b391a__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/extreme-pohjapanssari-rev-xm-rev-xs-musta-harmaa-logo-860200606,860200606
41,"EXTREME POHJAPANSSARI, REV-XS, REV-XM | 860201146 | Ski-Doo","134,90 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-294/612c5513b538bb2a29c8974baa9a9b1e__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/extreme-pohjapanssari-rev-xs-rev-xm-860201146-ski-doo,860201146
42,Extreme-pohjapanssari REV Gen4 (kapea) Lava Red,"129,90 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-289/e403ffeb833297f6307f350b74ed8a31__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/extreme-pohjapanssari-rev-gen4-kapea-lava-red,860202178
43,Extreme-pohjapanssari REV Gen4 (kapea) Musta,"129,90 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-290/6cbabcc1fbaedeb3eb520d7b7b78f281__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/extreme-pohjapanssari-rev-gen4-kapea-musta,860201738
44,"Extreme-pohjapanssari, punainen","5,00 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-288/5f76a8201d80100194113844d8ed9289__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/extreme-pohjapanssari-punainen,860201663
45,Fiskars halkaisukirves X11,"54,90 €",https://www.loukko.com/assets/ProductCatalog/281/SilverShop_Page_Product-280444/860202577__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/fiskars-halkaisukirves-x11,860202577
46,Fiskars Norden kirves N12 nahkaverhoilulla,"84,90 €",https://www.loukko.com/assets/ProductCatalog/147/SilverShop_Page_Product-146370/860202576__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/axe,860202576
47,Fiskars Puutarhasaha L SW75,"39,90 €",https://www.loukko.com/assets/ProductCatalog/281/SilverShop_Page_Product-280443/860202578__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/fiskars-puutarhasaha-l-sw75,860202578
48,Hansikaslokeron jatke / GPS-teline,"109,90 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-709/b0aabdb567c7d19fa9cbb4e60b5d7a87__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/hansikaslokeron-jatke-gps-teline-3,860202501
49,Hansikaslokeron jatke / GPS-teline,"109,90 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-182/73b74795d8c183b2f52e9c90f716faea__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/hansikaslokeron-jatke-gps-telineradien,860201523
50,Hansikaslokeron jatke / GPS-teline,"109,90 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-709/b0aabdb567c7d19fa9cbb4e60b5d7a87__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/hansikaslokeron-jatke-gps-teline-2,860202436
51,Hansikaslokeron jatke/ matkapuhelimen pidin,"199,90 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-183/49563c0b94084d18c80dec202923de73__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/hansikaslokeron-jatke-matkapuhelimen-pidin,860202072
52,HANSIKASLOKERON PEHMUSTE (Lämpömuovattu vuori),"49,90 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-185/cfe05ccaaef660ad599b67043f5efdaa__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/hansikaslokeron-pehmuste-lampomuovattu-vuori,860201270
53,HD- vaihdelaatikon ja jarrulevyn suojasarja,"144,90 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-296/929f129cbe809a9db855209b040f8be2__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/hd-vaihdelaatikon-ja-jarrulevyn-suojasarja,860201361
54,Heavy-Duty -etupuskuri,"219,90 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-598/2d9a8fd4b594243052410535a9edc904__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/heavy-duty-etupuskuri,860202254
55,HEAVY-DUTY -TAKAPUSKURI,"94,90 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-604/7dab44e21a0f5713467c2339ea2ea4fd__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/heavy-duty-takapuskuri-2,860201433
56,HEAVY-DUTY -TAKAPUSKURI,"114,90 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-604/7dab44e21a0f5713467c2339ea2ea4fd__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/heavy-duty-takapuskuri-3,860201250
57,Heavy-duty -takapuskuri | 860201608,"99,00 €",https://www.loukko.com/assets/ProductCatalog/181/SilverShop_Page_Product-180966/4a7601ca7409b3be6a37b1bd740287c9__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/heavy-duty-takapuskuri-860201608,860201608
58,Heavy-Duty Pohjapanssari | Musta | Radien-X | 860202314,"144,90 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-298/4316810e0a5e935d8440b49ad938032d__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/heavy-duty-pohjapanssari-musta-radien-x-860202314,860202314
59,Heavy-Duty pohjapanssari | Punainen | Radien-x 400mm,"211,53 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-299/fda945046be552e127279c2b2454dc42__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/heavy-duty-pohjapanssari-punainen-radien-x-400mm,860202064
60,Heavy-duty suoja,"119,90 €",https://www.loukko.com/assets/ProductCatalog/277/SilverShop_Page_Product-276196/860201134__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/heavy-duty-suoja,860201134
61,Heavy-Duty –ilmansuodatinsarja,"114,90 €",https://www.loukko.com/assets/ProductCatalog/147/SilverShop_Page_Product-146351/95bafc80d8987684ea14a8e18062bd69__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,10,https://www.loukko.com/moottorikelkkailu/heavy-duty-ilmansuodatinsarja,860202459
62,Heavy-Duty –vaihtosuodatin,"74,90 €",https://www.loukko.com/assets/ProductCatalog/147/SilverShop_Page_Product-146352/860202748__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,10,https://www.loukko.com/moottorikelkkailu/heavy-duty-vaihtosuodatin,860202748
63,Heavy-Duty-Etupuskuri,"79,90 €",https://www.loukko.com/assets/ProductCatalog/1/SilverShop_Page_Product-599/d2b20cbc40274148da585a6c73b1d014__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,10,https://www.loukko.com/moottorikelkkailu/heavy-duty-etupuskuri-3,860202198
