id,name,price,image_src,category_id,link,code
51451,Husqvarna Automower® 450X NERA robottiruohonleikkuri,"4790,00 €",https://www.loukko.com/assets/ProductCatalog/63/SilverShop_Page_Product-62579/d698c33cd4dd440337c17fbf6754bb96__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,13279,https://www.loukko.com/metsa-ja-puutarha/husqvarna-automower-450x-nera-robottiruohonleikkuri,9705353-21
51452,Husqvarna Automower® 450X robottiruohonleikkuri,"3849,00 €",https://www.loukko.com/assets/ProductCatalog/50/SilverShop_Page_Product-49955/3bb408ab9110148db119a22c0786640a__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,13279,https://www.loukko.com/metsa-ja-puutarha/husqvarna-automower-450x,9678530-21
51453,Husqvarna Automower® 520 EPOS® robottiruohonleikkuri,"3399,00 €",https://www.loukko.com/assets/ProductCatalog/HusqvarnaAutomower520EPOS_9707178-21_0583657ac8bf_1__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,13279,https://www.loukko.com/metsa-ja-puutarha/husqvarna-automower-520-epos-robottileikkuri,9707178-21
51454,Husqvarna Automower® 520 robottiruohonleikkuri,"3099,00 €",https://www.loukko.com/assets/ProductCatalog/50/SilverShop_Page_Product-49956/814c49e5d8cb8236c5183e23c20af7bf__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,13279,https://www.loukko.com/metsa-ja-puutarha/husqvarna-automower-520,9706563-21
51455,Husqvarna Automower® 550 EPOS robottiruohonleikkuri,"6449,00 €",https://www.loukko.com/assets/ProductCatalog/63/SilverShop_Page_Product-62580/d83df282ca9d10651f0ef3a51c33f356__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,13279,https://www.loukko.com/metsa-ja-puutarha/husqvarna-automower-550-epos,9706567-21
51456,Husqvarna Automower® 550 robottiruohonleikkuri,"3999,00 €",https://www.loukko.com/assets/ProductCatalog/50/SilverShop_Page_Product-49958/4891632294dda02c7e84ca051aa20887__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,13279,https://www.loukko.com/metsa-ja-puutarha/husqvarna-automower-550,9676502-21
51457,Husqvarna Automower® Aspire™ R4 robottiruohonleikkuri,"799,00 €",https://www.loukko.com/assets/ProductCatalog/277/SilverShop_Page_Product-276135/rp-351008__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,13279,https://www.loukko.com/metsa-ja-puutarha/husqvarna-automower-aspire-r4,9705685-21
51458,Stihl iMOW 7 EVO Robottiruohonleikkuri,"3199,00 €",https://www.loukko.com/assets/ProductCatalog/148/SilverShop_Page_Product-147441/fc72782fefb01a70b6d2be1f12aa2eff__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,13282,https://www.loukko.com/metsa-ja-puutarha/stihl-imow-7-evo,IA010111476
51459,Stihl iMOW 5 EVO Robottiruohonleikkuri,"2630,44 €",https://www.loukko.com/assets/ProductCatalog/148/SilverShop_Page_Product-147440/11764c3c568096aa431fc3b550440b9f__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,13282,https://www.loukko.com/metsa-ja-puutarha/stihl-imow-5-evo,IA010111416
51460,Stihl iMOW 5 Robottiruohonleikkuri,"2023,18 €",https://www.loukko.com/assets/ProductCatalog/50/SilverShop_Page_Product-49961/db3c7ca6caea69bda2f918a0d1aeac1d__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,13282,https://www.loukko.com/metsa-ja-puutarha/stihl-imow-5,IA010111406
51461,Stihl iMOW 6 EVO Robottiruohonleikkuri,"3338,91 €",https://www.loukko.com/assets/ProductCatalog/50/SilverShop_Page_Product-49963/6ed8754ce7cb53df93cd298534e3115f__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,13282,https://www.loukko.com/metsa-ja-puutarha/stihl-imow-6-evo,IA010111446
51462,Stihl iMOW 6 Robottiruohonleikkuri,"2731,65 €",https://www.loukko.com/assets/ProductCatalog/50/SilverShop_Page_Product-49962/6a54761f1ab2acca5d58ce5fcb7fb5a9__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,13282,https://www.loukko.com/metsa-ja-puutarha/stihl-imow-6,IA010111436
51463,Stihl iMOW 7 Robottiruohonleikkuri,"3844,96 €",https://www.loukko.com/assets/ProductCatalog/50/SilverShop_Page_Product-49959/9ba481388b20cf297010670232bc1532__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,13282,https://www.loukko.com/metsa-ja-puutarha/stihl-imow-7,IA010111466
51464,Stiga A 1500 Robottiruohonleikkuri,"3187,09 €",https://www.loukko.com/assets/ProductCatalog/148/SilverShop_Page_Product-147442/a06233344ec40c94b252e2e9f648ceb8__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,13286,https://www.loukko.com/metsa-ja-puutarha/stiga-a-1500,2R7102028/ST1
51465,Stiga A 3000 Robottiruohonleikkuri,"4047,38 €",https://www.loukko.com/assets/ProductCatalog/148/SilverShop_Page_Product-147443/bd4bda337702b60a9a5eefa09f9b652f__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,13286,https://www.loukko.com/metsa-ja-puutarha/stiga-a-3000,2R9102028/ST1
51466,Stiga A 500 Robottiruohonleikkuri,"1820,76 €",https://www.loukko.com/assets/ProductCatalog/284/SilverShop_Page_Product-283961/1__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,13286,https://www.loukko.com/metsa-ja-puutarha/stiga-a-500-robottiruohonleikkuri,2R7101128/ST1
51467,Stiga A 5000 Robottiruohonleikkuri,"4553,52 €",https://www.loukko.com/assets/ProductCatalog/148/SilverShop_Page_Product-147444/12d1e32d25cc89349e4f244d268b336c__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,13286,https://www.loukko.com/metsa-ja-puutarha/stiga-a-5000,2R9106028/ST1
51468,STIGA A 750 robottiruohonleikkuri,"1999,00 €",https://www.loukko.com/assets/ProductCatalog/62c5abea293658863eac0591243a9e49be187e6b_A750_2R7101228ST1_full01BIS_web__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,13286,https://www.loukko.com/metsa-ja-puutarha/stiga-a-750-robottiruohonleikkuri,2R7101228/ST1
51469,"CARE & CLEAN SETTI iMOW®, RUOHONLEIKKURI","22,27 €",https://www.loukko.com/assets/ProductCatalog/50/SilverShop_Page_Product-49968/8c56c586f46587b635edd9e0dfef4781__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,13292,https://www.loukko.com/metsa-ja-puutarha/care-ja-clean-setti-imow-ruohonleikkuri,07825168600
51470,GPS-viestintäyksikkö Automower,"344,11 €",https://www.loukko.com/assets/ProductCatalog/50/SilverShop_Page_Product-49969/66ff5a96f4b9b5690f8d6f90a1df7b01__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,13292,https://www.loukko.com/metsa-ja-puutarha/gps-viestintayksikko-automower,5752424-02/03
51471,"HQ ASENNUSSARJA L, MUSTA UV-KAAPELI","299,00 €",https://www.loukko.com/assets/ProductCatalog/50/SilverShop_Page_Product-49975/269190ccc4c5884ad31821417371b870__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,13292,https://www.loukko.com/metsa-ja-puutarha/husqvarna-automower-asennussarja-l-husqvarna-automower-asennussarja-l,9679723-01
51472,"HQ ASENNUSSARJA S, 150M, 300 SINKILÄÄ, 3","111,23 €",https://www.loukko.com/assets/ProductCatalog/281/SilverShop_Page_Product-280655/1__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,13292,https://www.loukko.com/metsa-ja-puutarha/husqvarna-automower-asennussarja-s-2,9679721-01
51473,"HQ Latausaseman suoja, 220 AC, 230 ACX,","212,54 €",https://www.loukko.com/assets/ProductCatalog/50/SilverShop_Page_Product-49984/cb23e842e62d7b778d7810a5ab78bbc5__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,13292,https://www.loukko.com/metsa-ja-puutarha/latausaseman-suoja-220-ac-230-acx-am-g2-03-,5048214-01
51474,"HQ MAASTOSARJA, 310/315, 315X","75,91 €",https://www.loukko.com/assets/ProductCatalog/50/SilverShop_Page_Product-49985/0a972625d4d206a1fe9bccf36d6cc049__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,13292,https://www.loukko.com/metsa-ja-puutarha/maastosarja-automower-310-315,5872353-01
51475,HQ PYÖRÄHARJASARJA PAKATTU,"39,47 €",https://www.loukko.com/assets/ProductCatalog/50/SilverShop_Page_Product-49988/062d09aeccfd041c87e02d285626511b__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,13292,https://www.loukko.com/metsa-ja-puutarha/pyoraharjasarja-automower-420-430x-450x,5819031-02
51476,"HQ SINKILÄ 100 KPL, 85 MM, KUPLAMUOVIPAK","22,27 €",https://www.loukko.com/assets/ProductCatalog/50/SilverShop_Page_Product-49980/78d99558a874f8acbd684eafb39055e6__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,13292,https://www.loukko.com/metsa-ja-puutarha/kaapelikiinnikkeet-100kpl-automower-5778642-01,5778642-01
51477,Huqsvarna Automower® Tarrasarja,"45,44 €",https://www.loukko.com/assets/ProductCatalog/50/SilverShop_Page_Product-49974/4d2febce02b6086c924b42633cc4094d__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,13292,https://www.loukko.com/metsa-ja-puutarha/huqsvarna-automower-tarrasarja-5,5992952-
51478,Huqsvarna Automower® Tarrasarja,"45,44 €",https://www.loukko.com/assets/ProductCatalog/50/SilverShop_Page_Product-49973/2b3b769617081a8451d28ec553584b36__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,13292,https://www.loukko.com/metsa-ja-puutarha/huqsvarna-automower-tarrasarja-4,5992950-
51479,Huqsvarna Automower® Tarrasarja,"45,44 €",https://www.loukko.com/assets/ProductCatalog/50/SilverShop_Page_Product-49972/16037ca5fdab5e6a31dc1d1c81b85107__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,13292,https://www.loukko.com/metsa-ja-puutarha/huqsvarna-automower-tarrasarja-3,5992949-
51480,Huqsvarna Automower® Tarrasarja,"45,44 €",https://www.loukko.com/assets/ProductCatalog/50/SilverShop_Page_Product-49971/6abebcf871c5a8138b3be034a9a568a0__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,13292,https://www.loukko.com/metsa-ja-puutarha/huqsvarna-automower-tarrasarja-2,5992947-
51481,Huqsvarna Automower® Tarrasarja,"45,44 €",https://www.loukko.com/assets/ProductCatalog/50/SilverShop_Page_Product-49970/8392d10bc864c6b2a20988ffb74b7774__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,13292,https://www.loukko.com/metsa-ja-puutarha/huqsvarna-automower-tarrasarja,5992924-
51482,Huqsvarna Maastopyöräsarja,"106,17 €",https://www.loukko.com/assets/ProductCatalog/148/SilverShop_Page_Product-147446/48e275312199423346a75d34cb2ce30a__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,13292,https://www.loukko.com/metsa-ja-puutarha/huqsvarna-maastopyorasarja,5368492-01
51483,Husqvarna Ajovalosarja 330X/430X,"69,00 €",https://www.loukko.com/assets/ProductCatalog/293/SilverShop_Page_Product-292334/AJOVALOT_330X__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,13292,https://www.loukko.com/metsa-ja-puutarha/ajovalosarja-330x-430x-2013-,5819125-02
51484,"Husqvarna Automower 105, Valkoinen runkosarja","72,90 €",https://www.loukko.com/assets/ProductCatalog/50/SilverShop_Page_Product-49964/9b9600519f9909c0f8f5cdbc44c03e68__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,13292,https://www.loukko.com/metsa-ja-puutarha/automower-105-valkoinen-runkosarja,5809654-02
51485,"Husqvarna Automower 330X, Valkoinen runkosarja","151,80 €",https://www.loukko.com/assets/ProductCatalog/296/SilverShop_Page_Product-295240/5809657-01__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,13292,https://www.loukko.com/metsa-ja-puutarha/husqvarna-automower-330x-valkoinen-runkosarja,5809657-01
51486,"Husqvarna Automower 420, Valkoinen runkosarja","174,00 €",https://www.loukko.com/assets/ProductCatalog/50/SilverShop_Page_Product-49964/9b9600519f9909c0f8f5cdbc44c03e68__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,13292,https://www.loukko.com/metsa-ja-puutarha/automower-420-ja-430x-valkoinen-runkosarja,5809656-02
51487,Husqvarna Automower asennussarja M,"184,00 €",https://www.loukko.com/assets/ProductCatalog/50/SilverShop_Page_Product-49975/269190ccc4c5884ad31821417371b870__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,13292,https://www.loukko.com/metsa-ja-puutarha/husqvarna-automower-asennussarja-m,9679722-01
51488,Husqvarna Automower asennussarja S,"100,20 €",https://www.loukko.com/assets/ProductCatalog/50/SilverShop_Page_Product-49975/269190ccc4c5884ad31821417371b870__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,13292,https://www.loukko.com/metsa-ja-puutarha/husqvarna-automower-asennussarja-s,9676236-01
51489,"Husqvarna Automower seinäteline 305, 310 Mark II, 315 Mark II, 405X, 415X","74,90 €",https://www.loukko.com/assets/ProductCatalog/296/SilverShop_Page_Product-295235/Nayttokuva-2025-04-12-132220__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,13292,https://www.loukko.com/metsa-ja-puutarha/husqvarna-automower-seinateline-305-310-mark-ii-315-mark-ii-405x-415x,5977036-01
51490,"Husqvarna Automower seinäteline 310, 315","74,90 €",https://www.loukko.com/assets/ProductCatalog/296/SilverShop_Page_Product-295234/Nayttokuva-2025-04-12-132220__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,13292,https://www.loukko.com/metsa-ja-puutarha/husqvarna-automower-seinateline-310-315,5872240-01
51491,"Husqvarna Automower seinäteline 320, 330X, 420, 430X, 450X","74,90 €",https://www.loukko.com/assets/ProductCatalog/50/SilverShop_Page_Product-49966/cd4d8b4b30bc596dabf6b1b4d8ef9203__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,13292,https://www.loukko.com/metsa-ja-puutarha/automower-leikkurin-seinateline,5850197-02
51492,Husqvarna Automower suojakatos 305E NERA/310E NERA/405XE NERA/410XE NERA/320 NERA/430X NERA/450X NERA,"239,00 €",https://www.loukko.com/assets/ProductCatalog/148/SilverShop_Page_Product-147445/6227ce05e18e5569b3bb29306a55773f__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,13292,https://www.loukko.com/metsa-ja-puutarha/automower-suojakatos-320-nera-430x-nera-450x-nera,5366641-01
51493,Husqvarna Automower suojakatos 310/315/315X,"194,00 €",https://www.loukko.com/assets/ProductCatalog/50/SilverShop_Page_Product-49967/cc511b950d14c0307e62d60e90982741__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,13292,https://www.loukko.com/metsa-ja-puutarha/automower-suojakatos-5872361-015850194-01,5872361-01
51494,Husqvarna Automower® Rajakaapelin jatkoliitin 100kpl,"79,90 €",https://www.loukko.com/assets/ProductCatalog/295/SilverShop_Page_Product-294152/liitin-34c7e07c__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,13292,https://www.loukko.com/metsa-ja-puutarha/husqvarna-automowerrajakaapelin-jatkoliitin-100kpl,5019802-03
51495,HUSQVARNA EPOS Tukiasema,"1365,32 €",https://www.loukko.com/assets/ProductCatalog/50/SilverShop_Page_Product-49978/bbd0357e704ab36492983b63d4a63843__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,13292,https://www.loukko.com/metsa-ja-puutarha/husqvarna-epos-tukiasema,9704682‑01
51496,Husqvarna EPOS™ Plug-in Kit - Husqvarna Robottiruohonleikkureille,"1365,32 €",https://www.loukko.com/assets/ProductCatalog/63/SilverShop_Page_Product-62581/788ffe4a611a39245d7e96f5c4b9d31a__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,13292,https://www.loukko.com/metsa-ja-puutarha/husqvarna-epos-plug-in-kit-husqvarna-robottiruohonleikkureille,9706634-01
51497,Husqvarna EPOS™ Plug-in NERA 305E/310E/405XE/410XE,"469,00 €",https://www.loukko.com/assets/ProductCatalog/295/SilverShop_Page_Product-294150/Kaapeli__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,13292,https://www.loukko.com/metsa-ja-puutarha/husqvarna-epos-plug-in-nera-305e310e405xe410xe,9707595-01
51498,Husqvarna EPOS™ Plug-in NERA 320/430X/450X,"469,00 €",https://www.loukko.com/assets/ProductCatalog/295/SilverShop_Page_Product-294151/Kaapeli__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,13292,https://www.loukko.com/metsa-ja-puutarha/husqvarna-epos-plug-in-nera-320430x450x,9707597-01
51499,Husqvarna EPOS™ RS1-viiteasema,"309,00 €",https://www.loukko.com/assets/ProductCatalog/285/SilverShop_Page_Product-284390/1__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,13292,https://www.loukko.com/metsa-ja-puutarha/husqvarna-epos-rs1-viiteasema,9706633-01
51500,Husqvarna EPOS™-lisäosasarja NERA 320/430X/450X,"312,74 €",https://www.loukko.com/assets/ProductCatalog/285/SilverShop_Page_Product-284389/1__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,13292,https://www.loukko.com/metsa-ja-puutarha/husqvarna-epos-lisaosasarja-nera-320430x450x,5462582-01
51501,Jatkoliitin 5kpl,"10,90 €",https://www.loukko.com/assets/ProductCatalog/50/SilverShop_Page_Product-49979/3b76a9a6108abbf892e6b48b4ef3639c__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,13292,https://www.loukko.com/metsa-ja-puutarha/jatkoliitos-5kpl,5778647-01
51502,Kaapeliliitin latausasemaan 100kpl,"84,90 €",https://www.loukko.com/assets/ProductCatalog/296/SilverShop_Page_Product-295230/5351290-02__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,13292,https://www.loukko.com/metsa-ja-puutarha/kaapeliliitin-latausasemaan-100kpl,5351290-02
