id,name,price,image_src,category_id,link,code
137704,GasGas ECA 2 Sähköpyörä,"4390,00 €",https://www.loukko.com/assets/ProductCatalog/285/SilverShop_Page_Product-284552/PHO_BIKE_90_RE_GAS-24-ECA2-anthracite-Render_SALL_AEPI_V3__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,20889,https://www.loukko.com/sahkopyorat/gasgas-eca-2-sahkopyora,31023426
137705,GasGas ECA 3 sähköpyörä,"6399,00 €",https://www.loukko.com/assets/ProductCatalog/148/SilverShop_Page_Product-147676/PHO_BIKE_PERS_REVO_GAS-24-ECA-3-electronic-red_SALL_AEPI_V1-1__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,20889,https://www.loukko.com/sahkopyorat/gasgas-eca-3-sahkopyora,31023433
137706,GasGas TRA SE Sähköpyörä,"3290,00 €",https://www.loukko.com/assets/ProductCatalog/279/SilverShop_Page_Product-278342/PHO_BIKE_PERS_REVO_GAS-24-TRA-SE-jet-black_SALL_AEPI_V1__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,20889,https://www.loukko.com/sahkopyorat/gasgas-tra-se-2024-uutusmalli-heti-toimitukseen,31023210
137707,"GasGas Cross Country 2.0 Sähköpyörä, L-koko","2599,00 €",https://www.loukko.com/assets/ProductCatalog/295/SilverShop_Page_Product-294203/PHO_BIKE_PERS_REVO_GASGAS-CrossCountry-20-27-black-white-MY22-oblique-web_SALL_AEPI_V3__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,20889,https://www.loukko.com/sahkopyorat/gasgas-cross-country-2-0-sahkopyora,4701001450
137708,GasGas ECC 4 Sähköpyörä,"7399,00 €",https://www.loukko.com/assets/ProductCatalog/277/SilverShop_Page_Product-276900/PHO_BIKE_90_RE_GAS-24-ECC4-anthracite-Render_SALL_AEPI_V3__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,20889,https://www.loukko.com/sahkopyorat/gasgas-ecc-4-sahkomaastopyora,31024030
137709,GasGas ECC 5 Sähköpyörä,"9399,00 €",https://www.loukko.com/assets/ProductCatalog/281/SilverShop_Page_Product-280499/PHO_BIKE_PERS_REVO_GAS-24-ECC-5-black_SALL_AEPI_V1__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,20889,https://www.loukko.com/sahkopyorat/gas-gas-ecc5-sahkopyora,31024022
137710,GasGas ECC 6 Sähköpyörä,"10499,00 €",https://www.loukko.com/assets/ProductCatalog/281/SilverShop_Page_Product-280501/PHO_BIKE_PERS_REVO_GAS-24-ECC-6-sangria-red_SALL_AEPI_V1__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,20889,https://www.loukko.com/sahkopyorat/gas-gas-eec6-sahkooyora,31024020
137711,"GasGas Enduro 3.0 Sähköpyörä, S-koko heti toimitukseen Kauhajoelta","4990,00 €",https://www.loukko.com/assets/ProductCatalog/148/SilverShop_Page_Product-147681/7d4aad7829df5523dd703db274c75e51__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,20889,https://www.loukko.com/sahkopyorat/gasgas-g-enduro-3-0,47000024
137712,GasGas Light Trail 2.0 Sähköpyörä,"4399,00 €",https://www.loukko.com/assets/ProductCatalog/148/SilverShop_Page_Product-147689/0485dbb890ecd7c99f4bb6573bfdd80d__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,20889,https://www.loukko.com/sahkopyorat/gas-gas-light-trail-2-0-sahkopyora,47000016_
137713,GasGas Moto 2,"2699,00 €",https://www.loukko.com/assets/ProductCatalog/281/SilverShop_Page_Product-280516/moto23__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,20889,https://www.loukko.com/sahkopyorat/gas-gas-moto-2,3602402000
137714,GasGas MXA 2 Sähköpyörä,"3349,00 €",https://www.loukko.com/assets/ProductCatalog/285/SilverShop_Page_Product-284550/GAS24_MXA2_blancawhite_blackfade_gloss_US_Render_front__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,20889,https://www.loukko.com/sahkopyorat/gasgas-mxa-2-sahkopyora,31023120
137715,GASGAS MXC 4 Sähköpyörä,"7399,00 €",https://www.loukko.com/assets/ProductCatalog/277/SilverShop_Page_Product-276901/PHO_BIKE_90_RE_GAS-24-MXC-4-sangriared-Render_SALL_AEPI_V1__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,20889,https://www.loukko.com/sahkopyorat/gasgas-mxc-4-sahkomaastopyora-2024,31024070_
137716,GasGas MXC 5 Sähköpyörä,"9399,00 €",https://www.loukko.com/assets/ProductCatalog/279/SilverShop_Page_Product-278683/PHO_BIKE_90_RE_GAS-24-MXC-5-blancawhite-Render_SALL_AEPI_V1__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,20889,https://www.loukko.com/sahkopyorat/gas-gas-mxc5-sahkopyora,31024062
137717,GasGas MXC 6 Sähköpyörä,"10499,00 €",https://www.loukko.com/assets/ProductCatalog/279/SilverShop_Page_Product-278684/PHO_BIKE_90_RE_GAS-24-MXC-6-electronic-red_SALL_AEPI_V1__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,20889,https://www.loukko.com/sahkopyorat/gas-gas-mxc6-sahkopyora,31024060_
137718,GasGas TRA 4 Sähköpyörä,"2990,00 €",https://www.loukko.com/assets/ProductCatalog/281/SilverShop_Page_Product-280513/pho_bike_90_re_gas-24-tra4-ht-turbine-silver-_23sall_23aepi_23v1__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,20889,https://www.loukko.com/sahkopyorat/gas-gas-tra4-sahkopyora-2,31023244
137719,GasGas Trail 1.0 Sähköpyörä L koko / Heti toimitukseen Kauhajoelta!,"3190,00 €",https://www.loukko.com/assets/ProductCatalog/290/SilverShop_Page_Product-289754/IMG_20240912_111653__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,20889,https://www.loukko.com/sahkopyorat/gasgas-g-trail-1-0-sahkopyora-3,4701001850
137720,GasGas Trail 1.0 Sähköpyörä M koko / Heti toimitukseen Kauhajoelta!,"3190,00 €",https://www.loukko.com/assets/ProductCatalog/290/SilverShop_Page_Product-289753/IMG_20240912_110819__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,20889,https://www.loukko.com/sahkopyorat/gasgas-g-trail-1-0-sahkopyora-2,4700001846
137721,GasGas Trail 2.0 Sähköpyörä,"3899,00 €",https://www.loukko.com/assets/ProductCatalog/148/SilverShop_Page_Product-147684/trail-2__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,20889,https://www.loukko.com/sahkopyorat/gasgas-g-trail-2-0-sahkopyora,47000019
137722,GasGas TRC SE Sähköpyörä,"4299,00 €",https://www.loukko.com/assets/ProductCatalog/281/SilverShop_Page_Product-280514/pho_bike_90_re_gas-24-trcse-blancawhite-render_23sall_23aepi_23v2_jpg__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,20889,https://www.loukko.com/sahkopyorat/gas-gas-trc-se-sahkopyora,31023216_
137723,GasGas Trekking 2.0 Gent Sähköpyörä,"2690,00 €",https://www.loukko.com/assets/ProductCatalog/148/SilverShop_Page_Product-147686/TREK2G__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,20889,https://www.loukko.com/sahkopyorat/gasgas-g-trekking-2-0-gent-sahkopyora,57000000_/57010000_
137724,GasGas Trekking 2.0 Wave Sähköpyörä,"2690,00 €",https://www.loukko.com/assets/ProductCatalog/148/SilverShop_Page_Product-147687/trew2__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,20889,https://www.loukko.com/sahkopyorat/gasgas-g-trekking-2-0-wave-sahkopyora,5701000144
137725,GasGas Trekking 3.0 Sähköpyörä,"3599,00 €",https://www.loukko.com/assets/ProductCatalog/148/SilverShop_Page_Product-147688/ter3__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,20889,https://www.loukko.com/sahkopyorat/gasgas-g-trekking-3-0-sahkopyora,57010002_
137726,GASGAS TRA SE 2024 / M koko / Liikkeen koeajopyörä,"3490,00 €",https://www.loukko.com/assets/ProductCatalog/290/SilverShop_Page_Product-289133/IMG_20240826_103806__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,20892,https://www.loukko.com/sahkopyorat/gasgas-tra-se-2024-uutusmalli-heti-toimitukseen-2,3102321144
137727,GAS GAS ECC5 Sähköpyörä / M/L koko / Liikkeen koeajopyörä,"7990,00 €",https://www.loukko.com/assets/ProductCatalog/290/SilverShop_Page_Product-289134/IMG_20240826_104919__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,20892,https://www.loukko.com/sahkopyorat/gas-gas-ecc5-sahkopyora-2,3102402244
137728,GASGAS ENDURO 2.0 M-koko 1016km Liikkeen esittelypyörä,"3950,00 €",https://www.loukko.com/assets/ProductCatalog/296/SilverShop_Page_Product-295220/WhatsApp-Image-2025-04-10-at-13_33_28__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,20892,https://www.loukko.com/sahkopyorat/gasgas-enduro-2-0-m-koko-1016km-liikkeen-esittelypyora,4700002244
137729,Haibike Trekking Sduro 4.0 2019 Sähköpyörä,"1490,00 €",https://www.loukko.com/assets/ProductCatalog/295/SilverShop_Page_Product-294202/07d3d708-8eb7-42e3-be00-015c7459c405__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,20892,https://www.loukko.com/sahkopyorat/yamaha-haibike-trekking-sduro-4-0-2019-sahkopyora,A1-702999-8
137730,Yamaha MORO 07 / S koko / 0% korko / 135e kk erä / Heti toimitukseen,"4649,00 €",https://www.loukko.com/assets/ProductCatalog/274/SilverShop_Page_Product-273490/c0864791f2ec3000-large__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,20892,https://www.loukko.com/sahkopyorat/yamaha-yamaha-moro-07-0-korko-135e-kk-era-heti-toimitukseen,
137731,GAS GAS TRAIL SADETAKKI,"74,06 €",https://www.loukko.com/assets/ProductCatalog/150/SilverShop_Page_Product-149242/630025e9dc5a91134d9dc6e16064922b__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,20913,https://www.loukko.com/sahkopyorat/gas-gas-trail-sadetakki,3GB2200362
137732,GasGas G Trail Tuulitakki,"49,00 €",https://www.loukko.com/assets/ProductCatalog/150/SilverShop_Page_Product-149239/f07d10640d34b07c657b60217e574e41__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,20913,https://www.loukko.com/sahkopyorat/gas-gas-g-trail-tuulitakki,3GB2300189
137733,GasGas Pro takki,"61,68 €",https://www.loukko.com/assets/ProductCatalog/150/SilverShop_Page_Product-149240/c6479021a766327a00ff7433066b09f7__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,20913,https://www.loukko.com/sahkopyorat/gasgas-pro-jacket,3GG2300119
137734,GasGas Team Hardshell Takki,"185,11 €",https://www.loukko.com/assets/ProductCatalog/150/SilverShop_Page_Product-149241/a8377795db3b17dd221c36e664ff4852__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,20913,https://www.loukko.com/sahkopyorat/gasgas-team-hardshell-jacket,3GG2300314
137735,GasGas Team Softshell takki,"133,72 €",https://www.loukko.com/assets/ProductCatalog/279/SilverShop_Page_Product-278648/3GG230031500-P__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,20913,https://www.loukko.com/vaatteet-ja-ajovarusteet/gasgas-tean-softshell-takki,3GG2300315
137736,Lynx Active Tuulitakki,"49,00 €",https://www.loukko.com/assets/ProductCatalog/145/SilverShop_Page_Product-144456/0d6b9796337e51333fc580b99887143d__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,20913,https://www.loukko.com/sahkopyorat/lynx-active-takki,650148_90
137737,Gas Gas  Fast paita,"33,40 €",https://www.loukko.com/assets/ProductCatalog/283/SilverShop_Page_Product-282112/3gg23001250a__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,20916,https://www.loukko.com/sahkopyorat/gas-gas-fast-paita,3GG2300125
137738,Gas Gas Fast Air paita,"37,01 €",https://www.loukko.com/assets/ProductCatalog/283/SilverShop_Page_Product-282380/pho_gg_pw_pers_vs_66456_3gg24001940x_fast_air_jersey_front_sall_awsg_v1__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,20916,https://www.loukko.com/sahkopyorat/gas-gas-fast-air-paita,3GG2400194
137739,GasGas G Enduro paita,"40,10 €",https://www.loukko.com/assets/ProductCatalog/150/SilverShop_Page_Product-149245/d5d4524f6c1a38084c0b459d69ee2abb__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,20916,https://www.loukko.com/sahkopyorat/gasgas-g-enduro-longsleeve-jersey-mustapunainen-2,3GB2200367
137740,GasGas G Enduro T-paita,"36,09 €",https://www.loukko.com/assets/ProductCatalog/150/SilverShop_Page_Product-149246/fdd39db49bf415f23d643a7578698e0a__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,20916,https://www.loukko.com/sahkopyorat/gasgas-g-enduro-shortsleeve-jersey-mustapunainen,3GB2200358
137741,GasGas G TRAIL JERSEY paita,"27,05 €",https://www.loukko.com/assets/ProductCatalog/150/SilverShop_Page_Product-149249/77b52483654607bc7d13e40ca5879821__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,20916,https://www.loukko.com/sahkopyorat/gas-gas-g-trail-jersey-punainen,3GB2300139_
137742,GasGas G Trail T-paita naisten,"55,13 €",https://www.loukko.com/assets/ProductCatalog/150/SilverShop_Page_Product-149252/9985de70cffa5f02181542878c16c308__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,20916,https://www.loukko.com/sahkopyorat/gas-gas-women-g-trail-t-paita,3GB2300140
137743,GasGas Pro paita,"30,84 €",https://www.loukko.com/assets/ProductCatalog/145/SilverShop_Page_Product-144164/19432df862d243c61752661820f7eb55__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,20916,https://www.loukko.com/vaatteet-ja-ajovarusteet/gs-pro-jersey,3GG2100416
137744,GasGas G Enduro Housut,"72,21 €",https://www.loukko.com/assets/ProductCatalog/150/SilverShop_Page_Product-149228/8922dd371f5621263c8c321a45ce287d__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,20925,https://www.loukko.com/sahkopyorat/gasgas-g-enduro-pants-mustapunainensininen,3GB2300146
137745,GasGas G Enduro Housut,"72,21 €",https://www.loukko.com/assets/ProductCatalog/150/SilverShop_Page_Product-149227/af11fd9bd474309951a330ab3b4e6720__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,20925,https://www.loukko.com/sahkopyorat/gasgas-g-enduro-pants-mustapunainen,3GB2200369
137746,Lynx Active Housut,"159,00 €",https://www.loukko.com/assets/ProductCatalog/145/SilverShop_Page_Product-144784/44f2177ebe07ef25c2f53ddf73c12460__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,20925,https://www.loukko.com/sahkopyorat/lynx-active-housut,651136
137747,GAS GAS ENDURO 2IN1 shortsit,"123,48 €",https://www.loukko.com/assets/ProductCatalog/150/SilverShop_Page_Product-149226/bb4be40a12c0ce211930e29a5c673b25__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,20931,https://www.loukko.com/vaatteet-ja-ajovarusteet/gas-gas-enduro-2in1-shorts,3GB2200368
137748,GasGas G Trail 2IN1 Shortsit naisten,"60,17 €",https://www.loukko.com/assets/ProductCatalog/150/SilverShop_Page_Product-149230/f97aec6482a1fa2ec51085f21d389593__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,20931,https://www.loukko.com/sahkopyorat/gas-gas-women-g-trail-2in1-shortsit,3GB2300141
137749,GasGas G Trail Shortsit,"42,11 €",https://www.loukko.com/assets/ProductCatalog/150/SilverShop_Page_Product-149229/cef7b8239b5d69848a6482cdf0fb6ef0__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,20931,https://www.loukko.com/sahkopyorat/gas-gas-g-trail-shortsit,3GB2200356
137750,GasGas Trial liivi,"61,71 €",https://www.loukko.com/assets/ProductCatalog/283/SilverShop_Page_Product-282353/3GG240019102-P__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,20938,https://www.loukko.com/sahkopyorat/gas-gas-trial-liivi,3GG2400191
137751,Alpinestars A-Supra pyöräilyhanskat,"50,55 €",https://www.loukko.com/assets/ProductCatalog/284/SilverShop_Page_Product-283454/alpinestars-a-supra-shield-gloves-black-1-1636184__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,20946,https://www.loukko.com/sahkopyorat/alpinestars-a-supra-pyorailyhanskat,1567424-10-
137752,Alpinestars Gore-tex Infinium Windstopper hanskat,"57,64 €",https://www.loukko.com/assets/ProductCatalog/284/SilverShop_Page_Product-283455/gore-tex__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,20946,https://www.loukko.com/sahkopyorat/alpinestars-gore-tex-infinium-windstopper-hanskat,1520318-1190-
137753,Alpinestars Paraagon Lite LS suojaliivi,"192,25 €",https://www.loukko.com/assets/ProductCatalog/284/SilverShop_Page_Product-283460/Paragon-lite-suojaliivi__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,20946,https://www.loukko.com/sahkopyorat/alpinestars-paraagon-lite-ls-suojaliivi,1656920-10-
137754,Alpinestars Paragon Lite shortsit,"101,16 €",https://www.loukko.com/assets/ProductCatalog/284/SilverShop_Page_Product-283456/paragon-lite__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,20946,https://www.loukko.com/sahkopyorat/alpinestars-paragon-lite-shortsit,1657220-10-
137755,Alpinestars Vector polvisuojat,"80,92 €",https://www.loukko.com/assets/ProductCatalog/284/SilverShop_Page_Product-283457/vector-knee__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,20946,https://www.loukko.com/sahkopyorat/alpinestars-vector-polvisuojat,1650621-1036-
