id,name,price,image_src,category_id,link,code
99456,"Imuletku, SE 61 - SE 61 E","40,48 €",https://www.loukko.com/assets/ProductCatalog/125/SilverShop_Page_Product-124316/84af01cf614016912fa3dd7dfd0b6115__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,18896,https://www.loukko.com/autotalli/imuletku-se-61-se-61-e,49015000561
99457,"Lattiasuulake, alumiini","54,65 €",https://www.loukko.com/assets/ProductCatalog/125/SilverShop_Page_Product-124320/e65a18c29f5f473c864c5ac033e7c0f4__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,18896,https://www.loukko.com/autotalli/lattiasuulake-alumiini,49015002700
99458,Märkäimurointisarja,"86,03 €",https://www.loukko.com/assets/ProductCatalog/125/SilverShop_Page_Product-124321/cba7a32b6374df9b92783cef6e80bd51__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,18896,https://www.loukko.com/autotalli/markaimurointisarja,49015009400
99459,Märkäimurointisuulake,"22,27 €",https://www.loukko.com/assets/ProductCatalog/125/SilverShop_Page_Product-124322/899ec745d531f62e384069336b53edbf__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,18896,https://www.loukko.com/autotalli/markaimurointisuulake,49015007200
99460,Paperisuodatin SE 61 - SE 122,"16,19 €",https://www.loukko.com/assets/ProductCatalog/125/SilverShop_Page_Product-124323/d16ff545a72648a9aaf271738dec382a__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,18896,https://www.loukko.com/autotalli/paperisuodatin-se-61-se-122,47097035900
99461,Pölypussit SE 61 - SE 62 E,"15,18 €",https://www.loukko.com/assets/ProductCatalog/125/SilverShop_Page_Product-124324/6ca656cb6d2c3a6f47b782dede943750__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,18896,https://www.loukko.com/autotalli/polypussit-se-61-se-62-e,49015009004
99462,Stihl MultiClean puhdistusspray 500ML,"13,06 €",https://www.loukko.com/assets/ProductCatalog/125/SilverShop_Page_Product-124325/5a505b91537dce84f937c381932f6412__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,18896,https://www.loukko.com/autotalli/stihl-multiclean-puhdistusspray-500ml,07825168200
99463,Stihl Pesuharja RE 88-RE 129 PLUS,"30,36 €",https://www.loukko.com/assets/ProductCatalog/125/SilverShop_Page_Product-124326/fa706764882fd680f58bc6776e00e913__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,18896,https://www.loukko.com/autotalli/stihl-pesuharja-re-88-re-129-plus,49105006000
99464,Stihl Pyörivä pesuharja,"50,60 €",https://www.loukko.com/assets/ProductCatalog/125/SilverShop_Page_Product-124327/537662ef002ffb9f44dd1f6fc0934872__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,18896,https://www.loukko.com/autotalli/stihl-pyoriva-pesuharja,49105005900
99465,Stihl vaahtosuutin RE 150-RE 170 PLUS,"29,35 €",https://www.loukko.com/assets/ProductCatalog/125/SilverShop_Page_Product-124328/67bd1d6abf70279fe339962035a80027__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~png.webp,18896,https://www.loukko.com/autotalli/stihl-vaahtosuutin-re-150-re-170-plus,49105009601
99466,"Suodatin, PET fleece, SE 61 - SE 122","26,31 €",https://www.loukko.com/assets/ProductCatalog/125/SilverShop_Page_Product-124329/6baaab17ff2d2d1fa4e24f3aa01dd5f3__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,18896,https://www.loukko.com/autotalli/suodatin-pet-fleece-se-61-se-122,47427035900
99467,"Suodatin, ruostumatonta terästä, SE 61 - SE 122","70,85 €",https://www.loukko.com/assets/ProductCatalog/125/SilverShop_Page_Product-124330/a4591e81520da840b2c53d4d22808db3__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,18896,https://www.loukko.com/autotalli/suodatin-ruostumatonta-terasta-se-61-se-122,49015010900
99468,Kärcher Akkujääraappa EDI 4,N/A,https://www.loukko.com/assets/ProductCatalog/Akkujaaraappa-EDI-4__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,18908,https://www.loukko.com/autotalli/karcher-akkujaaraappa-edi-4,1.598-900.0
99469,Kärcher Akkupaketti Battery Power+ 36/75,"608,83 €",https://www.loukko.com/assets/ProductCatalog/278/SilverShop_Page_Product-277206/d13__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,18908,https://www.loukko.com/autotalli/karcher-akkupaketti-battery-power-and-3675,2.445-070.0
99470,Kärcher polttoainesuodatin HDS 10/20-4 M,"9,00 €",https://www.loukko.com/assets/ProductCatalog/295/SilverShop_Page_Product-294022/10260015924_1_600__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,18921,https://www.loukko.com/autotalli/karcher-polttoainesuodatin-hds-1020-4-m-,6.414-559.0
99471,Lattianpuhdistusaine RM 69 20L,"119,00 €",https://www.loukko.com/assets/ProductCatalog/294/SilverShop_Page_Product-293913/d0__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,18935,https://www.loukko.com/autotalli/lattianpuhdistusaine-rm-69,6.295-652.0
99472,Aixam City Sport,"15990,00 €",https://www.loukko.com/assets/ProductCatalog/54/SilverShop_Page_Product-53803/Screenshot-2024-12-16-at-10-00-38-Aixam-City-Sport-AIXAM__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0.webp,19004,https://www.loukko.com/autotalli/aixam-city-sport,UV53DFA2
99473,"""Kiiltävä musta"" viimeistely kojetaulussa ja ovissa PREMIUM malleihin","70,85 €",https://www.loukko.com/assets/Uploads/KUVATULOSSA-v2__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19007,https://www.loukko.com/autotalli/kiiltava-musta-viimeistely-kojetaulussa-ja-ovissa-premium-malleihin,OPTS9033
99474,1 ABS-jarrut,"636,61 €",https://www.loukko.com/assets/Uploads/KUVATULOSSA-v2__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19007,https://www.loukko.com/autotalli/1-abs-jarrut,OPTS9006/07
99475,"10 ""Musta Eebenpuu"" viimeistely kojetaulussa ja ovissa,mustat keinonahka/tekstiili istuimet","70,85 €",https://www.loukko.com/assets/Uploads/KUVATULOSSA-v2__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19007,https://www.loukko.com/autotalli/10-musta-eebenpuu-viimeistely-kojetaulussa-ja-ovissamustat-keinonahkatekstiili-istuimet,OPTS9030
99476,"11 ""Carbon-look"" viimeistely koejataulussa ja ovissa","70,85 €",https://www.loukko.com/assets/Uploads/KUVATULOSSA-v2__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19007,https://www.loukko.com/autotalli/11-carbon-look-viimeistely-koejataulussa-ja-ovissa,OPTS9019
99477,"12 ""Korinvärinen"" viimeistely kojetaulussa ja ovissa GTI malliin","70,85 €",https://www.loukko.com/assets/Uploads/KUVATULOSSA-v2__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19007,https://www.loukko.com/autotalli/12-korinvarinen-viimeistely-kojetaulussa-ja-ovissa-gti-malliin,OPTS9034
99478,"13 ""Kiiltävä musta"" viimeistely kojetaulussa ja ovissa, mustat keinonahka/tekstiili istuimet","70,85 €",https://www.loukko.com/assets/Uploads/KUVATULOSSA-v2__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19007,https://www.loukko.com/autotalli/13-kiiltava-musta-viimeistely-kojetaulussa-ja-ovissa-mustat-keinonahkatekstiili-istuimet,OPTS9031
99479,14 Kromikoristeet ovissa ulkopinnalla,"89,06 €",https://www.loukko.com/assets/Uploads/KUVATULOSSA-v2__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19007,https://www.loukko.com/autotalli/14-kromikoristeet-ovissa-ulkopinnalla,OPTS9022
99480,15 Katto ja spoileri korin värissä (ei matta teräs eikä musta),"125,50 €",https://www.loukko.com/assets/Uploads/KUVATULOSSA-v2__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19007,https://www.loukko.com/autotalli/15-katto-ja-spoileri-korin-varissa-ei-matta-teras-eika-musta,OPTS9021
99481,16 Katto ja spoileri mustana (ei Matta Teräs värin kanssa),"125,50 €",https://www.loukko.com/assets/Uploads/KUVATULOSSA-v2__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19007,https://www.loukko.com/autotalli/16-katto-ja-spoileri-mustana-ei-matta-teras-varin-kanssa,OPTS9035
99482,"17 Matta Teräs väri (Premium, GTO/GTI)","255,05 €",https://www.loukko.com/assets/Uploads/KUVATULOSSA-v2__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19007,https://www.loukko.com/autotalli/17-matta-teras-vari-premium-gtogti,OPTS9023
99483,18 Renkaan korjaussarjapullo,"62,75 €",https://www.loukko.com/assets/Uploads/KUVATULOSSA-v2__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19007,https://www.loukko.com/autotalli/18-renkaan-korjaussarjapullo,OPTS9028
99484,19 145/70R13 Vararengas teräsvanteella,"194,32 €",https://www.loukko.com/assets/Uploads/KUVATULOSSA-v2__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19007,https://www.loukko.com/autotalli/19-14570r13-vararengas-terasvanteella,OPTS9002
99485,2 Ilmastointi,"1658,83 €",https://www.loukko.com/assets/Uploads/KUVATULOSSA-v2__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19007,https://www.loukko.com/autotalli/2-ilmastointi,OPTS9004
99486,"20 155/65R14 ""SilverStyle"" alumiinivanteet","372,45 €",https://www.loukko.com/assets/Uploads/KUVATULOSSA-v2__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19007,https://www.loukko.com/autotalli/20-15565r14-silverstyle-alumiinivanteet,OPTS9005
99487,"21/22 155/60R14 ""Black Diamond-8"" alumiinivanteet","257,07 €",https://www.loukko.com/assets/Uploads/KUVATULOSSA-v2__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19007,https://www.loukko.com/autotalli/2122-15560r14-black-diamond-8-alumiinivanteet,OPTS9011/25
99488,24 Radio MP3/RDS/USB/Bluetooth (ei CD),"127,52 €",https://www.loukko.com/assets/Uploads/KUVATULOSSA-v2__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19007,https://www.loukko.com/autotalli/24-radio-mp3rdsusbbluetooth-ei-cd,OPTS9027
99489,25 Radio CD/MP3/RDS/USB/Bluetooth,"127,52 €",https://www.loukko.com/assets/Uploads/KUVATULOSSA-v2__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19007,https://www.loukko.com/autotalli/25-radio-cdmp3rdsusbbluetooth,OPTS9026
99490,"26 Radio ""Easy Tablet"" 6,2"" /USB/Peruutuskamera","382,57 €",https://www.loukko.com/assets/Uploads/KUVATULOSSA-v2__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19007,https://www.loukko.com/autotalli/26-radio-easy-tablet-62-usbperuutuskamera,OPTS9008
99491,"27 Radio/Multimedia ""Aixam Connect"" CD/DVD/BT/Peruutuskamera","637,62 €",https://www.loukko.com/assets/Uploads/KUVATULOSSA-v2__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19007,https://www.loukko.com/autotalli/27-radiomultimedia-aixam-connect-cddvdbtperuutuskamera,OPTS9009
99492,4 Leveät teippiraidat,"64,77 €",https://www.loukko.com/assets/Uploads/KUVATULOSSA-v2__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19007,https://www.loukko.com/autotalli/4-leveat-teippiraidat,OPTS9018
99493,"5 ""Carbon-look"" sivuhelmat","101,21 €",https://www.loukko.com/assets/Uploads/KUVATULOSSA-v2__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19007,https://www.loukko.com/autotalli/5-carbon-look-sivuhelmat,OPTS9020
99494,6 Takaspoileri,"101,21 €",https://www.loukko.com/assets/Uploads/KUVATULOSSA-v2__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19007,https://www.loukko.com/autotalli/6-takaspoileri,OPTS9015
99495,7 Tavaratilan väliseinä,"64,77 €",https://www.loukko.com/assets/Uploads/KUVATULOSSA-v2__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19007,https://www.loukko.com/autotalli/7-tavaratilan-valiseina,OPTS9001
99496,8 GTI kylkitarrat,"163,96 €",https://www.loukko.com/assets/Uploads/KUVATULOSSA-v2__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19007,https://www.loukko.com/autotalli/8-gti-kylkitarrat,OPTS9017
99497,8 GTO kylkitarrat,"163,96 €",https://www.loukko.com/assets/Uploads/KUVATULOSSA-v2__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19007,https://www.loukko.com/autotalli/8-gto-kylkitarrat,OPTS9016
99498,"9 ""harjattu alumiini"" viimeistely kojetaulussa ja ovissa, mustat keinonahka/tekstiili istuimet","70,85 €",https://www.loukko.com/assets/Uploads/KUVATULOSSA-v2__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19007,https://www.loukko.com/autotalli/9-harjattu-alumiini-viimeistely-kojetaulussa-ja-ovissa-mustat-keinonahkatekstiili-istuimet,OPTS9010
99499,"9 viimeistely kojetaulussa ja ovissa, CITY EVO ja COUPE EVO","70,85 €",https://www.loukko.com/assets/Uploads/KUVATULOSSA-v2__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19007,https://www.loukko.com/autotalli/9-viimeistely-kojetaulussa-ja-ovissa-city-evo-ja-coupe-evo,OPTS9032
99500,"Aixam mopoauton vannepaketti 4kpl kevyt metalli vannetta 4x114,3","556,65 €",https://www.loukko.com/assets/ProductCatalog/148/SilverShop_Page_Product-147902/a29c74605c9858b267b7492236609d5a__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19007,https://www.loukko.com/autotalli/aixam-mopoauton-vannepaketti-4kpl-kevyt-metalli-vannetta-4x1143,6AX080
99501,"MAJAVA VT 1000 CLASSIC, jarrullinen","2418,91 €",https://www.loukko.com/assets/ProductCatalog/125/SilverShop_Page_Product-124340/7f3c636048781f4b72c1540b69940e7c__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19013,https://www.loukko.com/autotalli/majava-vt-1000-classic-jarrullinen,MTJ560C
99502,"MAJAVA VT 1350 CLASSIC, jarrullinen","3633,43 €",https://www.loukko.com/assets/ProductCatalog/125/SilverShop_Page_Product-124341/b9b0e08f126d87921bf21a33b3994f4d__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19013,https://www.loukko.com/autotalli/majava-vt-1350-classic-jarrullinen,MTJ570C
99503,"MAJAVA VT 1500 CLASSIC, jarrullinen","3228,59 €",https://www.loukko.com/assets/ProductCatalog/125/SilverShop_Page_Product-124342/e76bbc7bb558f21bab87155e9586e19e__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19013,https://www.loukko.com/autotalli/majava-vt-1500-classic-jarrullinen,MTJ580C
99504,"MAJAVA VT 750 CLASSIC, jarruton","1466,53 €",https://www.loukko.com/assets/ProductCatalog/125/SilverShop_Page_Product-124343/66cd4070e0f9bb23aa88661e195bb39a__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19013,https://www.loukko.com/autotalli/majava-vt-750-classic-jarruton,MT190C
99505,"Majava VT 750 Compact, jarruton","1366,33 €",https://www.loukko.com/assets/ProductCatalog/1-v8__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19013,https://www.loukko.com/autotalli/majava-vt-750-compact-jarruton,MT90C
99506,"MAJAVA VT 1000 PRO, jarrullinen","3532,22 €",https://www.loukko.com/assets/ProductCatalog/125/SilverShop_Page_Product-124344/9af71d79a13267e0feba78ecaee50a04__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19016,https://www.loukko.com/autotalli/majava-vt-1000-pro-jarrullinen,MTJ560
99507,"MAJAVA VT 1300 PRO, jarrullinen","4341,90 €",https://www.loukko.com/assets/ProductCatalog/125/SilverShop_Page_Product-124345/212b6a10dc6ccdedb8e2c9b9766a53ff__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19016,https://www.loukko.com/autotalli/majava-vt-1300-pro-jarrullinen,MTJ570
99508,"MAJAVA VT 1500 PRO, jarrullinen","3937,06 €",https://www.loukko.com/assets/ProductCatalog/125/SilverShop_Page_Product-124345/212b6a10dc6ccdedb8e2c9b9766a53ff__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19016,https://www.loukko.com/autotalli/majava-vt-1500-pro-jarrullinen,MTJ580
99509,"MAJAVA VT 1800 PRO, jarrullinen","4200,20 €",https://www.loukko.com/assets/ProductCatalog/125/SilverShop_Page_Product-124345/212b6a10dc6ccdedb8e2c9b9766a53ff__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19016,https://www.loukko.com/autotalli/majava-vt-1800-pro-jarrullinen,MTJ585
99510,"MAJAVA VT 2000 PRO, jarrullinen","6163,67 €",https://www.loukko.com/assets/ProductCatalog/125/SilverShop_Page_Product-124348/a181da6601b8028b2443d096fcf5529f__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19016,https://www.loukko.com/autotalli/majava-vt-2000-pro-jarrullinen,MTJ590
99511,"MAJAVA VT 2700 PRO, jarrullinen","5961,25 €",https://www.loukko.com/assets/ProductCatalog/125/SilverShop_Page_Product-124349/9e9d5d5472be17bde44148621077d0d9__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19016,https://www.loukko.com/autotalli/majava-vt-2700-pro-jarrullinen,MTJ600
99512,"MAJAVA VT 3500 PRO, jarrullinen","8997,54 €",https://www.loukko.com/assets/ProductCatalog/125/SilverShop_Page_Product-124350/1__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19016,https://www.loukko.com/autotalli/majava-vt-3500-pro-jarrullinen,MTJ700
99513,"Majava VT 750 PRO, Jarruton","2014,07 €",https://www.loukko.com/assets/ProductCatalog/1-v9__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19016,https://www.loukko.com/autotalli/majava-vt-750-pro-jarruton,MT190
99514,"MAJAVA VT 1000 CLASSIC, jarrullinen","2418,91 €",https://www.loukko.com/assets/ProductCatalog/125/SilverShop_Page_Product-124340/7f3c636048781f4b72c1540b69940e7c__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19019,https://www.loukko.com/autotalli/majava-vt-1000-classic-jarrullinen,MTJ560C
99515,"MAJAVA VT 1000 PRO, jarrullinen","3532,22 €",https://www.loukko.com/assets/ProductCatalog/125/SilverShop_Page_Product-124344/9af71d79a13267e0feba78ecaee50a04__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19019,https://www.loukko.com/autotalli/majava-vt-1000-pro-jarrullinen,MTJ560
99516,"MAJAVA VT 1300 PRO, jarrullinen","4341,90 €",https://www.loukko.com/assets/ProductCatalog/125/SilverShop_Page_Product-124345/212b6a10dc6ccdedb8e2c9b9766a53ff__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19019,https://www.loukko.com/autotalli/majava-vt-1300-pro-jarrullinen,MTJ570
99517,"MAJAVA VT 1350 CLASSIC, jarrullinen","3633,43 €",https://www.loukko.com/assets/ProductCatalog/125/SilverShop_Page_Product-124341/b9b0e08f126d87921bf21a33b3994f4d__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19019,https://www.loukko.com/autotalli/majava-vt-1350-classic-jarrullinen,MTJ570C
99518,"MAJAVA VT 1500 CLASSIC, jarrullinen","3228,59 €",https://www.loukko.com/assets/ProductCatalog/125/SilverShop_Page_Product-124342/e76bbc7bb558f21bab87155e9586e19e__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19019,https://www.loukko.com/autotalli/majava-vt-1500-classic-jarrullinen,MTJ580C
99519,"MAJAVA VT 1500 PRO, jarrullinen","3937,06 €",https://www.loukko.com/assets/ProductCatalog/125/SilverShop_Page_Product-124345/212b6a10dc6ccdedb8e2c9b9766a53ff__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19019,https://www.loukko.com/autotalli/majava-vt-1500-pro-jarrullinen,MTJ580
99520,"MAJAVA VT 1800 PRO, jarrullinen","4200,20 €",https://www.loukko.com/assets/ProductCatalog/125/SilverShop_Page_Product-124345/212b6a10dc6ccdedb8e2c9b9766a53ff__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19019,https://www.loukko.com/autotalli/majava-vt-1800-pro-jarrullinen,MTJ585
99521,"MAJAVA VT 2000 PRO, jarrullinen","6163,67 €",https://www.loukko.com/assets/ProductCatalog/125/SilverShop_Page_Product-124348/a181da6601b8028b2443d096fcf5529f__PadWzM4OCwzODgsIkZGRkZGRiIsMF0_WatermarkWzAsMCwzODgsMzg4LCJDZW50ZXIiLDI2Njk0MV0_WebP~jpg.webp,19019,https://www.loukko.com/autotalli/majava-vt-2000-pro-jarrullinen,MTJ590
